id,label,type,author,degree_centrality,community,top_terms
14144,Courage is the capacity to confront what can be imagined.,quote,Leo Rosten,0.006060606060606061,community_4,courage_fear_man
22336,Fear follows crime and is its punishment.,quote,Voltaire,0.0006269592476489029,community_7,jealousy_fear_love
22337,History should be written as philosophy.,quote,Voltaire,0.0006269592476489029,community_37,future_history_past
14147,Humor is the affectionate communication of insight.,quote,Leo Rosten,0.0004179728317659352,community_14,humor_funny_comedy
22342,Business is the salt of life.,quote,Voltaire,0.0004179728317659352,community_11,money_business_people
22344,"When it is a question of money, everybody is of the same religion.",quote,Voltaire,0.0002089864158829676,community_33,truth_lie_falsehood
14153,"Art is not a handicraft, it is the transmission of feeling the artist has experienced.",quote,Leo Tolstoy,0.0022988505747126436,community_23,art_artist_nature
5963,In general it can be said that a nation's art is greatest when it most reflects the character of its people.,quote,Edward Hopper,0.0006269592476489029,community_23,art_artist_nature
22348,One merit of poetry few persons will deny: it says more and in fewer words than prose.,quote,Voltaire,0.001671891327063741,community_13,poetry_poet_poem
5964,"Great art is the outward expression of an inner life in the artist, and this inner life will result in his personal vision of the world.",quote,Edward Hopper,0.0004179728317659352,community_23,art_artist_nature
14158,"Our body is a machine for living. It is organized for that, it is its nature. Let life go on in it unhindered and let it defend itself.",quote,Leo Tolstoy,0.0006269592476489029,community_16,imagination_nature_god
14159,"Faith is the sense of life, that sense by virtue of which man does not destroy himself, but continues to live on. It is the force whereby we live.",quote,Leo Tolstoy,0.003970741901776384,community_6,faith_god_believe
22352,The truths of religion are never so well understood as by those who have lost the power of reason.,quote,Voltaire,0.0002089864158829676,community_6,faith_god_believe
22351,"The safest course is to do nothing against one's conscience. With this secret, we can enjoy life and have no fear from death.",quote,Voltaire,0.0002089864158829676,community_6,faith_god_believe
14163,True life is lived when tiny changes occur.,quote,Leo Tolstoy,0.0004179728317659352,community_39,life_change_death
22355,"There are truths which are not for all men, nor for all times.",quote,Voltaire,0.0012539184952978057,community_33,truth_lie_falsehood
22357,"He is a hard man who is only just, and a sad one who is only wise.",quote,Voltaire,0.0002089864158829676,community_4,courage_fear_man
14166,"If you want to be happy, be.",quote,Leo Tolstoy,0.0014629049111807733,community_35,happiness_happy_life
14168,"All violence consists in some people forcing others, under threat of suffering or death, to do what they do not want to do.",quote,Leo Tolstoy,0.0002089864158829676,community_9,war_peace_justice
14169,It is amazing how complete is the delusion that beauty is goodness.,quote,Leo Tolstoy,0.0002089864158829676,community_8,beauty_woman_beautiful
14171,Music is the shorthand of emotion.,quote,Leo Tolstoy,0.0004179728317659352,community_28,friendship_music_friends
22366,The best government is a benevolent tyranny tempered by an occasional assassination.,quote,Voltaire,0.0006269592476489029,community_21,politics_democracy_government
14176,One of the first conditions of happiness is that the link between Man and Nature shall not be broken.,quote,Leo Tolstoy,0.0004179728317659352,community_16,imagination_nature_god
14177,"In all history there is no war which was not hatched by the governments, the governments alone, independent of the interests of the people, to whom war is always pernicious even when successful.",quote,Leo Tolstoy,0.0004179728317659352,community_9,war_peace_justice
14178,War is so unjust and ugly that all who wage it must try to stifle the voice of conscience within themselves.,quote,Leo Tolstoy,0.0004179728317659352,community_9,war_peace_justice
22370,"The very impossibility in which I find myself to prove that God is not, discovers to me his existence.",quote,Voltaire,0.0002089864158829676,community_6,faith_god_believe
14182,Beauty: the adjustment of all parts proportionately so that one cannot add or subtract or change without impairing the harmony of the whole.,quote,Leon Battista Alberti,0.0002089864158829676,community_8,beauty_woman_beautiful
5991,The science of today is the technology of tomorrow.,quote,Edward Teller,0.0010449320794148381,community_37,future_history_past
22377,"He who is not just is severe, he who is not wise is sad.",quote,Voltaire,0.0004179728317659352,community_4,courage_fear_man
5998,The real difference between a man's scientific judgments about himself and the judgment of others about him is he has added sources of knowledge.,quote,Edward Thorndike,0.0002089864158829676,community_36,men_man_great
22382,"Divorce is probably of nearly the same date as marriage. I believe, however, that marriage is some weeks the more ancient.",quote,Voltaire,0.0002089864158829676,community_38,marriage_love_married
6001,"There is something about poetry beyond prose logic, there is mystery in it, not to be explained but admired.",quote,Edward Young,0.003134796238244514,community_13,poetry_poet_poem
22386,"If God created us in his own image, we have more than reciprocated.",quote,Voltaire,0.0004179728317659352,community_16,imagination_nature_god
22388,Nature has always had more force than education.,quote,Voltaire,0.0004179728317659352,community_26,education_learning_experience
14196,"Life is not an easy matter... You cannot live through it without falling into frustration and cynicism unless you have before you a great idea which raises you above personal misery, above weakness, above all kinds of perfidy and baseness.",quote,Leon Trotsky,0.0006269592476489029,community_37,future_history_past
6006,Less base the fear of death than fear of life.,quote,Edward Young,0.0004179728317659352,community_30,death_life_fear
14200,Old age is the most unexpected of all things that happen to a man.,quote,Leon Trotsky,0.0004179728317659352,community_36,men_man_great
6009,"Men may live fools, but fools they cannot die.",quote,Edward Young,0.001671891327063741,community_36,men_man_great
6011,"The weak have remedies, the wise have joys superior wisdom is superior bliss.",quote,Edward Young,0.0002089864158829676,community_35,happiness_happy_life
6013,"Much learning shows how little mortals know much wealth, how little wordings enjoy.",quote,Edward Young,0.0002089864158829676,community_36,men_man_great
22401,"If at first you don't succeed, try, try again. Then quit. There's no point in being a damn fool about it.",quote,W. C. Fields,0.0008359456635318704,community_12,success_failure_succeed
6017,Many highly intelligent people are poor thinkers. Many people of average intelligence are skilled thinkers. The power of a car is separate from the way the car is driven.,quote,Edward de Bono,0.0004179728317659352,community_26,education_learning_experience
14210,Music can name the unnameable and communicate the unknowable.,quote,Leonard Bernstein,0.0002089864158829676,community_28,friendship_music_friends
6023,Humor is by far the most significant activity of the human brain.,quote,Edward de Bono,0.0002089864158829676,community_14,humor_funny_comedy
22409,A rich man is nothing but a poor man with money.,quote,W. C. Fields,0.0004179728317659352,community_36,men_man_great
6025,"Argument is meant to reveal the truth, not to create it.",quote,Edward de Bono,0.0020898641588296763,community_33,truth_lie_falsehood
6026,"It has always surprised me how little attention philosophers have paid to humor, since it is a more significant process of mind than reason. Reason can only sort out perceptions, but the humor process is involved in changing them.",quote,Edward de Bono,0.0004179728317659352,community_14,humor_funny_comedy
14220,"And most people have a woman in their heart, most men have a woman in their heart and most women have a man in their heart.",quote,Leonard Cohen,0.0002089864158829676,community_36,men_man_great
6028,"In the future, instead of striving to be right at a high cost, it will be more appropriate to be flexible and plural at a lower cost. If you cannot accurately predict the future then you must flexibly be prepared to deal with various possible futures.",quote,Edward de Bono,0.0004179728317659352,community_16,imagination_nature_god
14222,I always thought that poetry is the verdict that others give to a certain kind of writing. So to call yourself a poet is a kind of dangerous description. It's for others it's for others to use.,quote,Leonard Cohen,0.003134796238244514,community_13,poetry_poet_poem
14223,I think the term poet is a very exalted term and should be applied to a man at the end of his work. When he looks back over the body of his work and he's written poetry then let the verdict be that he's a poet.,quote,Leonard Cohen,0.0008359456635318704,community_13,poetry_poet_poem
6032,Marriage may be the closest thing to Heaven or Hell any of us will know on this earth.,quote,Edwin Louis Cole,0.0002089864158829676,community_38,marriage_love_married
6033,You can tell the nature of the man by the words he chooses.,quote,Edwin Louis Cole,0.0014629049111807733,community_36,men_man_great
14225,Success is survival.,quote,Leonard Cohen,0.004806687565308255,community_12,success_failure_succeed
6034,Fear attracts attack.,quote,Edwin Louis Cole,0.0025078369905956114,community_4,courage_fear_man
6035,Obedience is an act of faith disobedience is the result of unbelief.,quote,Edwin Louis Cole,0.0002089864158829676,community_6,faith_god_believe
14227,Music is the emotional life of most people.,quote,Leonard Cohen,0.0010449320794148381,community_28,friendship_music_friends
14230,"Poetry is just the evidence of life. If your life is burning well, poetry is just the ash.",quote,Leonard Cohen,0.003970741901776384,community_13,poetry_poet_poem
6039,Have faith in God God has faith in you.,quote,Edwin Louis Cole,0.004597701149425287,community_6,faith_god_believe
14232,"Logic is the beginning of wisdom, not the end.",quote,Leonard Nimoy,0.0022988505747126436,community_10,knowledge_wisdom_ignorance
22426,"It is not enough to do your best you must know what to do, and then do your best.",quote,W. Edwards Deming,0.0008359456635318704,community_29,dreams_best_live
6042,"Faith is the ticket to the feast, not the feast.",quote,Edwin Louis Cole,0.0002089864158829676,community_6,faith_god_believe
6043,Your faithfulness makes you trustworthy to God.,quote,Edwin Louis Cole,0.0010449320794148381,community_6,faith_god_believe
14237,The greatest deception men suffer is from their own opinions.,quote,Leonardo da Vinci,0.0006269592476489029,community_36,men_man_great
22429,Learning is not compulsory... neither is survival.,quote,W. Edwards Deming,0.001671891327063741,community_26,education_learning_experience
6047,Men tend to feel threatened women tend to feel guilty.,quote,Edwin Louis Cole,0.0006269592476489029,community_36,men_man_great
6046,The degree of loving is measured by the degree of giving.,quote,Edwin Louis Cole,0.0006269592476489029,community_0,love_life_loving
6049,Truth cannot be defeated.,quote,Edwin Louis Cole,0.004597701149425287,community_33,truth_lie_falsehood
6050,"Men are limited by the knowledge of their minds, the worth of their characters and the principles upon which they are building their lives.",quote,Edwin Louis Cole,0.0004179728317659352,community_36,men_man_great
6051,Men and women have strengths that complement each other.,quote,Edwin Louis Cole,0.0014629049111807733,community_36,men_man_great
6052,Mediocre men work at their best men seeking excellence strive to do better.,quote,Edwin Louis Cole,0.0020898641588296763,community_36,men_man_great
6048,Attitude determines the altitude of life.,quote,Edwin Louis Cole,0.0002089864158829676,community_34,attitude_best_success
14246,Men of lofty genius when they are doing the least work are most active.,quote,Leonardo da Vinci,0.0002089864158829676,community_36,men_man_great
6055,Expectancy is the atmosphere for miracles.,quote,Edwin Louis Cole,0.0002089864158829676,community_6,faith_god_believe
14248,"Just as courage imperils life, fear protects it.",quote,Leonardo da Vinci,0.003970741901776384,community_4,courage_fear_man
14247,Our life is made by the death of others.,quote,Leonardo da Vinci,0.0022988505747126436,community_30,death_life_fear
6056,Truth is life's most precious commodity.,quote,Edwin Louis Cole,0.0002089864158829676,community_33,truth_lie_falsehood
6059,There is a destiny which makes us brothers none goes his way alone. All that we send into the lives of others comes back into our own.,quote,Edwin Markham,0.0004179728317659352,community_22,freedom_free_liberty
14253,"Life is pretty simple: You do some stuff. Most fails. Some works. You do more of what works. If it works big, others quickly copy it. Then you do something else. The trick is the doing something else.",quote,Leonardo da Vinci,0.0002089864158829676,community_12,success_failure_succeed
14254,Nature never breaks her own laws.,quote,Leonardo da Vinci,0.0004179728317659352,community_16,imagination_nature_god
6063,We awaken in others the same attitude of mind we hold toward them.,quote,Elbert Hubbard,0.0004179728317659352,community_34,attitude_best_success
6061,It takes a lot of experience of life to see why some relationships last and others do not. But we do not have to wait for a crisis to get an idea of the future of a particular relationship. Our behavior in little every incidents tells us a great deal.,quote,Eknath Easwaran,0.0002089864158829676,community_4,courage_fear_man
22449,"A poet is, before anything else, a person who is passionately in love with language.",quote,W. H. Auden,0.0002089864158829676,community_13,poetry_poet_poem
6066,Live truth instead of professing it.,quote,Elbert Hubbard,0.0010449320794148381,community_33,truth_lie_falsehood
14258,Life well spent is long.,quote,Leonardo da Vinci,0.0004179728317659352,community_39,life_change_death
22452,"A verbal art like poetry is reflective it stops to think. Music is immediate, it goes on to become.",quote,W. H. Auden,0.0008359456635318704,community_13,poetry_poet_poem
6069,The thing we fear we bring to pass.,quote,Elbert Hubbard,0.0004179728317659352,community_4,courage_fear_man
6070,Art is not a thing it is a way.,quote,Elbert Hubbard,0.0022988505747126436,community_23,art_artist_nature
6068,"We work to become, not to acquire.",quote,Elbert Hubbard,0.0002089864158829676,community_39,life_change_death
14257,Beyond a doubt truth bears the same relation to falsehood as light to darkness.,quote,Leonardo da Vinci,0.0006269592476489029,community_33,truth_lie_falsehood
6064,The love we give away is the only love we keep.,quote,Elbert Hubbard,0.0006269592476489029,community_0,love_life_loving
6074,Art is the beautiful way of doing things. Science is the effective way of doing things. Business is the economic way of doing things.,quote,Elbert Hubbard,0.0008359456635318704,community_23,art_artist_nature
6075,"The teacher is the one who gets the most out of the lessons, and the true teacher is the learner.",quote,Elbert Hubbard,0.0002089864158829676,community_26,education_learning_experience
6076,The line between failure and success is so fine that we scarcely know when we pass it: so fine that we are often on the line and do not know it.,quote,Elbert Hubbard,0.0002089864158829676,community_12,success_failure_succeed
22460,Learn from your dreams what you lack.,quote,W. H. Auden,0.0006269592476489029,community_29,dreams_best_live
14269,Marriage is an institution and that's where a couple finish up.,quote,Les Dawson,0.0014629049111807733,community_38,marriage_love_married
6079,Fear clogs faith liberates.,quote,Elbert Hubbard,0.0006269592476489029,community_6,faith_god_believe
22464,"Poetry is like making a joke. If you get one word wrong at the end of a joke, you've lost the whole thing.",quote,W. S. Merwin,0.006896551724137931,community_13,poetry_poet_poem
6077,The highest reward that God gives us for good work is the ability to do better work.,quote,Elbert Hubbard,0.0006269592476489029,community_3,good_respect_work
6080,"Love, we say, is life but love without hope and faith is agonizing death.",quote,Elbert Hubbard,0.0004179728317659352,community_38,marriage_love_married
6083,"A little more persistence, a little more effort, and what seemed hopeless failure may turn to glorious success.",quote,Elbert Hubbard,0.0006269592476489029,community_12,success_failure_succeed
6084,Responsibility is the price of freedom.,quote,Elbert Hubbard,0.004597701149425287,community_22,freedom_free_liberty
6085,Love grows by giving. The love we give away is the only love we keep. The only way to retain love is to give it away.,quote,Elbert Hubbard,0.0010449320794148381,community_0,love_life_loving
6086,"The friend is the man who knows all about you, and still likes you.",quote,Elbert Hubbard,0.0004179728317659352,community_36,men_man_great
6087,The happiness of this life depends less on what befalls you than the way in which you take it.,quote,Elbert Hubbard,0.0010449320794148381,community_35,happiness_happy_life
22470,"We are not the same persons this year as last nor are those we love. It is a happy chance if we, changing, continue to love a changed person.",quote,W. Somerset Maugham,0.0006269592476489029,community_0,love_life_loving
6090,A friend is one who knows you and loves you just the same.,quote,Elbert Hubbard,0.0002089864158829676,community_36,men_man_great
6091,There is no failure except in no longer trying.,quote,Elbert Hubbard,0.0020898641588296763,community_12,success_failure_succeed
22474,There are two good things in life - freedom of thought and freedom of action.,quote,W. Somerset Maugham,0.0002089864158829676,community_22,freedom_free_liberty
22476,The artist produces for the liberation of his soul. It is his nature to create as it is the nature of water to run down the hill.,quote,W. Somerset Maugham,0.0006269592476489029,community_23,art_artist_nature
22478,"If a nation values anything more than freedom, it will lose its freedom, and the irony of it is that if it is comfort or money that it values more, it will lose that too.",quote,W. Somerset Maugham,0.0004179728317659352,community_22,freedom_free_liberty
14287,"I've always been part of comedy. One of the things about our family was that if we were reasonably funny with each other, particularly my two brothers and myself, when my father was upset with something you'd want to make sure in some way you made him laugh. Because when he didn't laugh, you were in trouble!",quote,Leslie Nielsen,0.0006269592476489029,community_14,humor_funny_comedy
22480,You are not angry with people when you laugh at them. Humor teaches tolerance.,quote,W. Somerset Maugham,0.0010449320794148381,community_14,humor_funny_comedy
6096,Life in abundance comes only through great love.,quote,Elbert Hubbard,0.0002089864158829676,community_0,love_life_loving
22482,Only a mediocre person is always at his best.,quote,W. Somerset Maugham,0.0004179728317659352,community_36,men_man_great
14291,Politics is the skilled use of blunt objects.,quote,Lester B. Pearson,0.0010449320794148381,community_21,politics_democracy_government
14283,All good criticism should be judged the way art is. You shouldn't read it the way you read history or science.,quote,Leslie Fiedler,0.0010449320794148381,community_23,art_artist_nature
14289,"The grim fact is that we prepare for war like precocious giants, and for peace like retarded pygmies.",quote,Lester B. Pearson,0.0002089864158829676,community_9,war_peace_justice
22481,Death doesn't affect the living because it has not happened yet. Death doesn't concern the dead because they have ceased to exist.,quote,W. Somerset Maugham,0.0006269592476489029,community_30,death_life_fear
14238,Time stays long enough for anyone who will use it.,quote,Leonardo da Vinci,0.0002089864158829676,community_37,future_history_past
14296,"But while we all pray for peace, we do not always, as free citizens, support the policies that make for peace or reject those which do not. We want our own kind of peace, brought about in our own way.",quote,Lester B. Pearson,0.0006269592476489029,community_9,war_peace_justice
6105,"A failure is a man who has blundered, but is not able to cash in the experience.",quote,Elbert Hubbard,0.0002089864158829676,community_36,men_man_great
22491,"Marriage is a very good thing, but I think it's a mistake to make a habit out of it.",quote,W. Somerset Maugham,0.0004179728317659352,community_38,marriage_love_married
6111,Life is just one damned thing after another.,quote,Elbert Hubbard,0.0004179728317659352,community_39,life_change_death
6114,Men are only as great as they are kind.,quote,Elbert Hubbard,0.0022988505747126436,community_36,men_man_great
14306,Beauty is altogether in the eye of the beholder.,quote,Lew Wallace,0.005851619644723093,community_8,beauty_woman_beautiful
22499,Beauty is an ecstasy it is as simple as hunger. There is really nothing to be said about it. It is like the perfume of a rose: you can smell it and that is all.,quote,W. Somerset Maugham,0.0008359456635318704,community_8,beauty_woman_beautiful
6117,"He has achieved success who has worked well, laughed often, and loved much.",quote,Elbert Hubbard,0.0002089864158829676,community_36,men_man_great
22501,The crown of literature is poetry.,quote,W. Somerset Maugham,0.005851619644723093,community_13,poetry_poet_poem
6116,Fear is the thought of admitted inferiority.,quote,Elbert Hubbard,0.0008359456635318704,community_7,jealousy_fear_love
6120,Character is the result of two things: mental attitude and the way we spend our time.,quote,Elbert Hubbard,0.0002089864158829676,community_35,happiness_happy_life
22498,Any nation that thinks more of its ease and comfort than its freedom will soon lose its freedom and the ironical thing about it is that it will lose its ease and comfort too.,quote,W. Somerset Maugham,0.0002089864158829676,community_22,freedom_free_liberty
14318,"While the laughter of joy is in full harmony with our deeper life, the laughter of amusement should be kept apart from it. The danger is too great of thus learning to look at solemn things in a spirit of mockery, and to seek in them opportunities for exercising wit.",quote,Lewis Carroll,0.0006269592476489029,community_14,humor_funny_comedy
14319,One of the secrets of life is that all that is really worth the doing is what we do for others.,quote,Lewis Carroll,0.0002089864158829676,community_39,life_change_death
22512,"In the world of words, the imagination is one of the forces of nature.",quote,Wallace Stevens,0.001671891327063741,community_16,imagination_nature_god
22511,A poem need not have a meaning and like most things in nature often does not have.,quote,Wallace Stevens,0.0014629049111807733,community_13,poetry_poet_poem
22515,The imagination is man's power over nature.,quote,Wallace Stevens,0.0029258098223615466,community_16,imagination_nature_god
6131,"I can not believe that war is the best solution. No one won the last war, and no one will win the next war.",quote,Eleanor Roosevelt,0.0006269592476489029,community_9,war_peace_justice
6134,"Friendship with ones self is all important, because without it one cannot be friends with anyone else in the world.",quote,Eleanor Roosevelt,0.0004179728317659352,community_28,friendship_music_friends
6135,"We gain strength, and courage, and confidence by each experience in which we really stop to look fear in the face... we must do that which we think we cannot.",quote,Eleanor Roosevelt,0.0004179728317659352,community_18,strength_man_does
22521,Money is a kind of poetry.,quote,Wallace Stevens,0.0008359456635318704,community_13,poetry_poet_poem
14330,"The way people in democracies think of the government as something different from themselves is a real handicap. And, of course, sometimes the government confirms their opinion.",quote,Lewis Mumford,0.0010449320794148381,community_21,politics_democracy_government
6137,"You gain strength, courage, and confidence by every experience in which you really stop to look fear in the face. You are able to say to yourself, 'I lived through this horror. I can take the next thing that comes along.'",quote,Eleanor Roosevelt,0.0002089864158829676,community_18,strength_man_does
6140,"Justice cannot be for one side alone, but must be for both.",quote,Eleanor Roosevelt,0.0002089864158829676,community_9,war_peace_justice
14334,War is the supreme drama of a completely mechanized society.,quote,Lewis Mumford,0.0002089864158829676,community_9,war_peace_justice
14340,"We are, perhaps, uniquely among the earth's creatures, the worrying animal. We worry away our lives, fearing the future, discontent with the present, unable to take in the idea of dying, unable to sit still.",quote,Lewis Thomas,0.0002089864158829676,community_36,men_man_great
22532,Times and conditions change so rapidly that we must keep our aim constantly focused on the future.,quote,Walt Disney,0.0002089864158829676,community_37,future_history_past
6153,"Freedom makes a huge requirement of every human being. With freedom comes responsibility. For the person who is unwilling to grow up, the person who does not want to carry is own weight, this is a frightening prospect.",quote,Eleanor Roosevelt,0.0002089864158829676,community_4,courage_fear_man
14345,"Our behavior toward each other is the strangest, most unpredictable, and most unaccountable of all the phenomena with which we are obliged to live. In all of nature, there is nothing so threatening to humanity as humanity itself.",quote,Lewis Thomas,0.0002089864158829676,community_16,imagination_nature_god
22539,"I never called my work an 'art'. It's part of show business, the business of building entertainment.",quote,Walt Disney,0.0002089864158829676,community_23,art_artist_nature
14352,"The future is too interesting and dangerous to be entrusted to any predictable, reliable agency. We need all the fallibility we can get. Most of all, we need to preserve the absolute unpredictability and total improbability of our connected minds. That way we can keep open all the options, as we have in the past.",quote,Lewis Thomas,0.0006269592476489029,community_16,imagination_nature_god
14354,"The central task of science is to arrive, stage by stage, at a clearer comprehension of nature, but this does not at all mean, as it is sometimes claimed to mean, a search for mastery over nature.",quote,Lewis Thomas,0.0006269592476489029,community_10,knowledge_wisdom_ignorance
6162,It isn't enough to talk about peace. One must believe in it. And it isn't enough to believe in it. One must work at it.,quote,Eleanor Roosevelt,0.0012539184952978057,community_9,war_peace_justice
6164,The future belongs to those who believe in the beauty of their dreams.,quote,Eleanor Roosevelt,0.0018808777429467085,community_4,courage_fear_man
14357,"A lot of people fear death because they think that so overwhelming an experience has to be painful, but I've seen quite a few deaths, and, with one exception, I've never known anyone to undergo anything like agony. That's amazing when you think about it. I mean, how complicated the mechanism is that's being taken apart.",quote,Lewis Thomas,0.0002089864158829676,community_30,death_life_fear
22550,"All our dreams can come true, if we have the courage to pursue them.",quote,Walt Disney,0.0004179728317659352,community_29,dreams_best_live
6167,"I believe that anyone can conquer fear by doing the things he fears to do, provided he keeps doing them until he gets a record of successful experience behind him.",quote,Eleanor Roosevelt,0.0002089864158829676,community_4,courage_fear_man
22552,"If you can dream it, you can do it.",quote,Walt Disney,0.0008359456635318704,community_12,success_failure_succeed
6168,Happiness is not a goal it is a by-product.,quote,Eleanor Roosevelt,0.0041797283176593526,community_35,happiness_happy_life
14359,Music is the effort we make to explain to ourselves how our brains work. We listen to Bach transfixed because this is listening to a human mind.,quote,Lewis Thomas,0.0010449320794148381,community_28,friendship_music_friends
6171,The giving of love is an education in itself.,quote,Eleanor Roosevelt,0.0012539184952978057,community_26,education_learning_experience
14360,"We're as clever as we think we are, but we'll be a lot cleverer when we learn to use not just one brain but to pool huge numbers of brains. We're at a level technologically where we can share information and think collectively about our problems. We do it in science all the time - there's no reason why we can't do it in other endeavors.",quote,Lewis Thomas,0.0002089864158829676,community_16,imagination_nature_god
22558,The future is no more uncertain than the present.,quote,Walt Whitman,0.0029258098223615466,community_37,future_history_past
14368,When the traveler goes alone he gets acquainted with himself.,quote,Liberty Hyde Bailey,0.0002089864158829676,community_24,travel_reflects_journey
14369,Anyone who acquires more than the usual amount of knowledge concerning a subject is bound to leave it as his contribution to the knowledge of the world.,quote,Liberty Hyde Bailey,0.0004179728317659352,community_10,knowledge_wisdom_ignorance
22561,"The beauty of independence, departure, actions that rely on themselves.",quote,Walt Whitman,0.0004179728317659352,community_35,happiness_happy_life
6180,"The writer, when he is also an artist, is someone who admits what others don't dare reveal.",quote,Elia Kazan,0.0006269592476489029,community_33,truth_lie_falsehood
22566,"To have great poets, there must be great audiences.",quote,Walt Whitman,0.0002089864158829676,community_13,poetry_poet_poem
22567,"Produce great men, the rest follows.",quote,Walt Whitman,0.0006269592476489029,community_36,men_man_great
14376,One's happiness depends less on what he knows than on what he feels.,quote,Liberty Hyde Bailey,0.001671891327063741,community_35,happiness_happy_life
14377,"A happy life is one spent in learning, earning, and yearning.",quote,Lillian Gish,0.0008359456635318704,community_35,happiness_happy_life
14378,"What you get is a living, what you give is a life.",quote,Lillian Gish,0.0004179728317659352,community_39,life_change_death
22571,Freedom - to walk free and own no superior.,quote,Walt Whitman,0.0029258098223615466,community_22,freedom_free_liberty
14375,There is no excellence without labor. One cannot dream oneself into either usefulness or happiness.,quote,Liberty Hyde Bailey,0.0006269592476489029,community_22,freedom_free_liberty
14382,Things start out as hopes and end up as habits.,quote,Lillian Hellman,0.0002089864158829676,community_36,men_man_great
14383,Success isn't everything but it makes a man stand straight.,quote,Lillian Hellman,0.0004179728317659352,community_36,men_man_great
22587,Whatever satisfies the soul is truth.,quote,Walt Whitman,0.0004179728317659352,community_33,truth_lie_falsehood
22588,Nothing can happen more beautiful than death.,quote,Walt Whitman,0.0002089864158829676,community_30,death_life_fear
14398,Remember we're all in this alone.,quote,Lily Tomlin,0.0002089864158829676,community_37,future_history_past
14401,But there are too many people that make so much money at the cost of lives of other humans and for no reason but to make the money.,quote,Lily Tomlin,0.0004179728317659352,community_11,money_business_people
22594,Few things are as essential as education.,quote,Walter Annenberg,0.003343782654127482,community_26,education_learning_experience
6209,Hope is like peace. It is not a gift from God. It is a gift only we can give one another.,quote,Elie Wiesel,0.0012539184952978057,community_1,hope_anger_god
22596,God grant you the strength to fight off the temptations of surrender.,quote,Walter Annenberg,0.0006269592476489029,community_6,faith_god_believe
14405,The road to success is always under construction.,quote,Lily Tomlin,0.0004179728317659352,community_37,future_history_past
22597,"The greatest power is not money power, but political power.",quote,Walter Annenberg,0.0010449320794148381,community_32,power_religion_human
6215,Some stories are true that never happened.,quote,Elie Wiesel,0.0002089864158829676,community_37,future_history_past
14402,We're all in this alone.,quote,Lily Tomlin,0.0008359456635318704,community_37,future_history_past
22601,The greatest happiness comes from being vitally interested in something that excites all your energies.,quote,Walter Annenberg,0.0004179728317659352,community_35,happiness_happy_life
14410,Don't be afraid of missing opportunities. Behind every failure is an opportunity somebody wishes they had missed.,quote,Lily Tomlin,0.001671891327063741,community_12,success_failure_succeed
6219,"I was very, very religious. And of course I wrote about it in 'Night.' I questioned God's silence. So I questioned. I don't have an answer for that. Does it mean that I stopped having faith? No. I have faith, but I question it.",quote,Elie Wiesel,0.0002089864158829676,community_6,faith_god_believe
6220,I have not lost faith in God. I have moments of anger and protest. Sometimes I've been closer to him for that reason.,quote,Elie Wiesel,0.0004179728317659352,community_6,faith_god_believe
6217,"Man, as long as he lives, is immortal. One minute before his death he shall be immortal. But one minute later, God wins.",quote,Elie Wiesel,0.0004179728317659352,community_1,hope_anger_god
6223,No human race is superior no religious faith is inferior. All collective judgments are wrong. Only racists make them.,quote,Elie Wiesel,0.0002089864158829676,community_32,power_religion_human
14416,Society can exist only on the basis that there is some amount of polished lying and that no one says exactly what he thinks.,quote,Lin Yutang,0.0002089864158829676,community_10,knowledge_wisdom_ignorance
22609,A great pleasure in life is doing what people say you cannot do.,quote,Walter Bagehot,0.0004179728317659352,community_35,happiness_happy_life
6226,"Friendship marks a life even more deeply than love. Love risks degenerating into obsession, friendship is never anything but sharing.",quote,Elie Wiesel,0.0010449320794148381,community_28,friendship_music_friends
6225,Mankind must remember that peace is not God's gift to his creatures peace is our gift to each other.,quote,Elie Wiesel,0.0002089864158829676,community_9,war_peace_justice
14420,Satisfaction of one's curiosity is one of the greatest sources of happiness in life.,quote,Linus Pauling,0.001671891327063741,community_35,happiness_happy_life
22613,The idea that happiness could have a share in beauty would be too much of a good thing.,quote,Walter Benjamin,0.0002089864158829676,community_8,beauty_woman_beautiful
6229,"The opposite of love is not hate, it's indifference.",quote,Elie Wiesel,0.0006269592476489029,community_0,love_life_loving
6230,"The point of departure of the process to which we wish to contribute is the fact that war is the natural reaction of human nature in the savage state, while peace is the result of acquired characteristics.",quote,Elihu Root,0.0004179728317659352,community_9,war_peace_justice
22616,Counsel woven into the fabric of real life is wisdom.,quote,Walter Benjamin,0.0020898641588296763,community_10,knowledge_wisdom_ignorance
6227,Peace is our gift to each other.,quote,Elie Wiesel,0.001671891327063741,community_9,war_peace_justice
22618,"Memory is not an instrument for exploring the past but its theatre. It is the medium of past experience, as the ground is the medium in which dead cities lie interred.",quote,Walter Benjamin,0.0008359456635318704,community_37,future_history_past
22619,All human knowledge takes the form of interpretation.,quote,Walter Benjamin,0.0004179728317659352,community_10,knowledge_wisdom_ignorance
6235,"The limitation upon this mode of promoting peace lies in the fact that it consists in an appeal to the civilized side of man, while war is the product of forces proceeding from man's original savage nature.",quote,Elihu Root,0.0002089864158829676,community_9,war_peace_justice
6237,"There is so much of good in human nature that men grow to like each other upon better acquaintance, and this points to another way in which we may strive to promote the peace of the world.",quote,Elihu Root,0.0004179728317659352,community_36,men_man_great
